Benchmark Problem,Paradigm,Description,Precision,Hardware,Problem Size,Iterations,Wall Clock Time,CPU Time,Kernel Time,Neighbor Search Time,Position Update Time,Velocity Update Time,Force Update Time,Time Unit
MatrixMultiplication,RAJA,,32,AMD MI210,8192.0,1.0,1012552788.4811163,1010958718.0000013,918090017.0,,,,,ns
MatrixMultiplication,RAJA,,32,AMD MI210,16384.0,1.0,7705770572.647452,7694390411.000001,7363095854.0,,,,,ns
MatrixMultiplication,Stdpar,,32,AMD MI210,32.0,12906.0,54898.377096313074,54598.126375329295,54420.372152487216,,,,,ns
MatrixMultiplication,Stdpar,,32,AMD MI210,64.0,7698.0,93918.60355046949,93790.81410756042,92530.81605611848,,,,,ns
MatrixMultiplication,Stdpar,,32,AMD MI210,128.0,2520.0,224786.78840256872,224704.98333333337,221523.70555555556,,,,,ns
MatrixMultiplication,Stdpar,,32,AMD MI210,256.0,407.0,2441953.2361136023,2440976.4152334146,2412743.036855037,,,,,ns
MatrixMultiplication,Stdpar,,32,AMD MI210,512.0,52.0,12986006.071934333,12975499.346153837,12931954.211538462,,,,,ns
MatrixMultiplication,Stdpar,,32,AMD MI210,1024.0,1.0,519980938.1738305,519204665.99999934,515731111.0,,,,,ns
MatrixMultiplication,Stdpar,,32,AMD MI210,2048.0,7.0,3381041688.711516,3378128869.571429,3376170357.857143,,,,,ns
MatrixMultiplication,Stdpar,,32,AMD MI210,4096.0,1.0,562616008.3338618,535405623.0000026,497142268.0,,,,,ns
MatrixMultiplication,Stdpar,,32,AMD MI210,8192.0,1.0,3302902814.000845,3203174351.9999976,3044709439.0,,,,,ns
MatrixMultiplication,Stdpar,,32,AMD MI210,16384.0,1.0,21708748258.650303,21319740983.999992,20695965709.0,,,,,ns
NBody,AdaptiveCpp,,32,AMD MI210,10.0,10.0,73897018.74926686,73724888.19999999,,0.0,10309540.8,9501446.7,12606362.2,ns
NBody,AdaptiveCpp,,32,AMD MI210,100.0,7.0,103772181.7514726,103441621.1428571,,0.0,9557965.0,9086667.142857144,43116251.0,ns
NBody,AdaptiveCpp,,32,AMD MI210,1000.0,2.0,407871113.15876245,407580204.5000001,,0.0,10338981.0,12556345.0,343795701.5,ns
NBody,AdaptiveCpp,,32,AMD MI210,10000.0,1.0,3423782374.7098446,3419280883.0,,0.0,29372531.0,23561811.0,3328536905.0,ns
NBody,AdaptiveCpp,,32,AMD MI210,100000.0,1.0,51627592272.12518,51580080672.0,,0.0,229612261.0,146313153.0,51199842380.0,ns
NBody,Alpaka,,32,AMD MI210,10.0,18.0,40367910.690191716,40345934.99999999,,0.0,12553617.444444444,11641669.944444444,13873672.388888888,ns
NBody,Alpaka,,32,AMD MI210,100.0,10.0,68080765.38145542,67987952.69999997,,0.0,14665285.2,12896965.8,38214124.1,ns
NBody,Alpaka,,32,AMD MI210,1000.0,1.0,540277498.7742305,537012373.9999996,,0.0,18989984.0,17385965.0,501460789.0,ns
NBody,Alpaka,,32,AMD MI210,10000.0,1.0,5047753559.425473,5041394478.000001,,0.0,20450358.0,18611561.0,4981634203.0,ns
NBody,Alpaka,,32,AMD MI210,100000.0,1.0,54210692200.809715,54168369109.0,,0.0,27778409.0,22462925.0,54153022602.0,ns
NBody,Boost,,32,AMD MI210,10.0,32.0,91064386.50633208,34167987.5625,,0.0,2980347.78125,2494526.4375,4286904.125,ns
NBody,Boost,,32,AMD MI210,100.0,32.0,76170847.11091593,20607957.124999993,,0.0,3792066.78125,3399114.84375,19680766.0,ns
NBody,Boost,,32,AMD MI210,1000.0,24.0,245821194.10236678,29212815.75000001,,0.0,5172181.583333333,4611151.166666667,170897215.70833334,ns
NBody,Boost,,32,AMD MI210,10000.0,12.0,1851979060.176139,52614484.833333276,,0.0,5278794.416666667,4915510.166666667,1705295361.3333333,ns
NBody,Boost,,32,AMD MI210,100000.0,1.0,42035137394.44315,80499902.99999976,,0.0,10428823.0,8978259.0,41555597929.0,ns
NBody,Hip,,32,AMD MI210,10.0,12.0,62081476.98392471,61670005.49999998,,0.0,8931240.256371288,9119987.997420443,10213067.60593628,ns
NBody,Hip,,32,AMD MI210,100.0,9.0,79472637.42486636,79365353.8888889,,0.0,9563196.74021668,9378342.952268818,27678655.464616086,ns
NBody,Hip,,32,AMD MI210,1000.0,2.0,423231193.7958002,422968482.49999994,,0.0,14027783.510740846,13427060.614805669,355345260.0836754,ns
NBody,Hip,,32,AMD MI210,10000.0,1.0,3647168928.75731,3643528143.000001,,0.0,14842415.953986347,13792654.09708023,3578952605.485916,ns
NBody,Hip,,32,AMD MI210,100000.0,1.0,39248731313.27331,39219470963.0,,0.0,18373626.951128244,16705142.975784838,39163909069.06128,ns
NBody,Kokkos,Naive,32,AMD MI210,10.0,17.0,41691552.02586861,41666259.52941177,,0.0,13328389.94117647,12655712.294117646,15112982.235294119,ns
NBody,Kokkos,Naive,32,AMD MI210,100.0,11.0,67399725.82594915,67285917.90909094,,0.0,15078990.545454545,14844809.181818182,36879854.0,ns
NBody,Kokkos,Naive,32,AMD MI210,1000.0,2.0,304900780.32016754,304807643.50000024,,0.0,18264431.0,17234765.5,268768656.5,ns
NBody,Kokkos,Naive,32,AMD MI210,10000.0,1.0,2641532641.8355107,2630264865.0,,0.0,18734611.0,17593313.0,2579109971.0,ns
NBody,Kokkos,Naive,32,AMD MI210,100000.0,1.0,44674625601.619484,44632622696.0,,0.0,22540390.0,21784048.0,44625908296.0,ns
NBody,Kokkos,Reduction,32,AMD MI210,10.0,17.0,41111203.074893534,41093059.235294044,,0.0,13199568.470588235,12731664.705882354,14591874.705882354,ns
NBody,Kokkos,Reduction,32,AMD MI210,100.0,15.0,45502051.21437708,45484940.000000045,,0.0,15105979.933333334,14258263.933333334,15559411.4,ns
NBody,Kokkos,Reduction,32,AMD MI210,1000.0,11.0,62675443.64726002,62652043.90909092,,0.0,18247667.363636363,17210470.818181816,26612636.90909091,ns
NBody,Kokkos,Reduction,32,AMD MI210,10000.0,1.0,625393976.457417,625076823.9999971,,0.0,18358871.0,17071665.0,589119573.0,ns
NBody,Kokkos,Reduction,32,AMD MI210,100000.0,1.0,52797550574.876366,52751541544.99999,,0.0,22815759.0,21574510.0,52748141740.0,ns
NBody,OpenCL,,32,AMD MI210,10.0,22.0,86520050.39832808,32500087.772727273,,0.0,2834583.1818181816,2504530.3636363638,4128443.1363636362,ns
NBody,OpenCL,,32,AMD MI210,100.0,35.0,103648848.69860752,31961385.485714294,,0.0,3890818.9714285713,3380962.257142857,19671097.2,ns
NBody,OpenCL,,32,AMD MI210,1000.0,26.0,248881144.41329473,30704113.961538456,,0.0,5126126.461538462,4612380.615384615,170814261.69230768,ns
NBody,OpenCL,,32,AMD MI210,10000.0,11.0,1839489569.4641905,46333278.36363637,,0.0,5293071.090909091,4921361.636363637,1706303053.090909,ns
NBody,OpenCL,,32,AMD MI210,100000.0,1.0,42049667335.11537,84369836.99999967,,0.0,10724041.0,8916981.0,41566798380.0,ns
NBody,OpenMP,Naive,32,AMD MI210,10.0,13.0,54614058.23007226,54589031.69230768,,0.0,28470667.384615384,11770743.538461538,14198470.615384616,ns
NBody,OpenMP,Naive,32,AMD MI210,100.0,3.0,206600297.66925922,203930325.33333334,,0.0,36990119.666666664,19316704.0,150102702.66666666,ns
NBody,OpenMP,Naive,32,AMD MI210,1000.0,1.0,2916480665.9100575,2282976628.0000005,,0.0,48838800.0,24662427.0,2842480405.0,ns
NBody,OpenMP,Naive,32,AMD MI210,10000.0,1.0,28385401392.006317,2368840451.0000005,,0.0,95230104.0,42181133.0,28246246642.0,ns
NBody,OpenMP,Naive,32,AMD MI210,100000.0,1.0,118155017356.97035,2384046292.0,,0.0,98894418.0,43178807.0,118002311832.0,ns
NBody,RAJA,Naive,32,AMD MI210,10.0,20.0,35210186.89498305,35198967.00000001,,0.0,11348832.5,10794326.95,12898441.0,ns
NBody,RAJA,Naive,32,AMD MI210,100.0,12.0,58592648.40061466,58570173.25000001,,0.0,12584975.083333334,12295555.083333334,33546077.25,ns
NBody,RAJA,Naive,32,AMD MI210,1000.0,3.0,270143077.70878077,270004395.9999999,,0.0,15903708.333333334,15123125.0,238919504.33333334,ns
NBody,RAJA,Naive,32,AMD MI210,10000.0,1.0,2366791906.7665935,2364348472.9999995,,0.0,16393913.0,15584533.0,2309688000.0,ns
NBody,RAJA,Naive,32,AMD MI210,100000.0,1.0,44101422318.25739,44063145295.0,,0.0,25370466.0,21088542.0,44050151486.0,ns
NBody,Stdpar,,32,AMD MI210,10.0,10.0,67147388.86803389,67111227.49999999,,0.0,31368387.0,17476366.3,18212780.2,ns
NBody,Stdpar,,32,AMD MI210,100.0,2.0,290239862.1663451,288048850.50000006,,0.0,155352982.0,76956611.0,57827930.0,ns
NBody,Stdpar,,32,AMD MI210,1000.0,1.0,1952875750.1393557,1951274526.0000002,,0.0,887220405.0,617781035.0,447665060.0,ns
NBody,Stdpar,,32,AMD MI210,10000.0,1.0,10478588798.083364,10469610493.000002,,0.0,4811557936.0,1596083358.0,4069349608.0,ns
NBody,Stdpar,,32,AMD MI210,100000.0,1.0,133347882547.41579,133241478680.99998,,0.0,50755384520.0,17004402704.0,65581342444.0,ns
Polyhedral,AdaptiveCpp,Eros,32,AMD MI210,14744.0,10533.0,67694.69039150195,67489.42010823128,,,,,,ns
Polyhedral,AdaptiveCpp,67P_ESA_NAVCAM_Jul2015data_256k,32,AMD MI210,255932.0,6197.0,115244.41685814309,114147.2423753429,,,,,,ns
Polyhedral,AdaptiveCpp,25143_Itokawa_200k,32,AMD MI210,196608.0,6601.0,108108.38835905075,106720.3063172247,,,,,,ns
Polyhedral,AdaptiveCpp,a8567,32,AMD MI210,2780.0,9094.0,77829.24153469462,76566.21365735645,,,,,,ns
Polyhedral,AdaptiveCpp,4179toutatis,32,AMD MI210,12796.0,8957.0,79507.69049242642,78569.97599642738,,,,,,ns
Polyhedral,AdaptiveCpp,hartley2_2012_cart,32,AMD MI210,32040.0,7308.0,95268.46676526594,93721.26122058032,,,,,,ns
Polyhedral,AdaptiveCpp,SHAPE_SFM_3M_v20180804,32,AMD MI210,3145728.0,1643.0,425830.1319941035,425569.481436398,,,,,,ns
Polyhedral,Alpaka,Eros,32,AMD MI210,14744.0,7744.0,91383.06529715288,91147.80733471073,,,,,,ns
Polyhedral,Alpaka,67P_ESA_NAVCAM_Jul2015data_256k,32,AMD MI210,255932.0,722.0,958912.409945208,958490.6980609416,,,,,,ns
Polyhedral,Alpaka,25143_Itokawa_200k,32,AMD MI210,196608.0,948.0,737549.5720513259,737139.0696202527,,,,,,ns
Polyhedral,Alpaka,a8567,32,AMD MI210,2780.0,15695.0,44561.44475412809,44538.97846447913,,,,,,ns
Polyhedral,Alpaka,4179toutatis,32,AMD MI210,12796.0,8370.0,84602.17385843236,84481.35364396659,,,,,,ns
Polyhedral,Alpaka,hartley2_2012_cart,32,AMD MI210,32040.0,4666.0,149860.6208467555,149786.67766823835,,,,,,ns
Polyhedral,Alpaka,SHAPE_SFM_3M_v20180804,32,AMD MI210,3145728.0,59.0,11407965.415362583,11372280.762711838,,,,,,ns
Polyhedral,Boost,Eros,32,AMD MI210,14744.0,37370.0,93180.36529424199,35380.595022745525,,,,,,ns
Polyhedral,Boost,67P_ESA_NAVCAM_Jul2015data_256k,32,AMD MI210,255932.0,29895.0,104662.89051222272,24881.717009533364,,,,,,ns
Polyhedral,Boost,25143_Itokawa_200k,32,AMD MI210,196608.0,40496.0,83512.72331747212,12521.295016791786,,,,,,ns
Polyhedral,Boost,a8567,32,AMD MI210,2780.0,41298.0,56071.03716129772,16868.21439294879,,,,,,ns
Polyhedral,Boost,4179toutatis,32,AMD MI210,12796.0,39746.0,56780.279841179734,17642.831731494996,,,,,,ns
Polyhedral,Boost,hartley2_2012_cart,32,AMD MI210,32040.0,34179.0,62454.10301925014,19104.95939026884,,,,,,ns
Polyhedral,Boost,SHAPE_SFM_3M_v20180804,32,AMD MI210,3145728.0,10000.0,358385.44704020023,15769.856400000039,,,,,,ns
Polyhedral,Hip,Eros,32,AMD MI210,14744.0,25297.0,27154.640085462404,27126.071549986158,,,,,,ns
Polyhedral,Hip,67P_ESA_NAVCAM_Jul2015data_256k,32,AMD MI210,255932.0,12366.0,54873.66256379549,54493.60553129547,,,,,,ns
Polyhedral,Hip,25143_Itokawa_200k,32,AMD MI210,196608.0,13548.0,49735.32170044098,49693.71242987896,,,,,,ns
Polyhedral,Hip,a8567,32,AMD MI210,2780.0,26144.0,27128.429587524624,27097.562767747844,,,,,,ns
Polyhedral,Hip,4179toutatis,32,AMD MI210,12796.0,25555.0,27534.01083667272,27502.12443748777,,,,,,ns
Polyhedral,Hip,hartley2_2012_cart,32,AMD MI210,32040.0,23013.0,29415.384952213808,29387.947942467334,,,,,,ns
Polyhedral,Hip,SHAPE_SFM_3M_v20180804,32,AMD MI210,3145728.0,2181.0,306656.6951678795,306437.2691425948,,,,,,ns
Polyhedral,Kokkos,Eros,32,AMD MI210,14744.0,20019.0,34810.90885370105,34790.25660622408,,,,,,ns
Polyhedral,Kokkos,67P_ESA_NAVCAM_Jul2015data_256k,32,AMD MI210,255932.0,11065.0,63681.33482273704,63513.74866696793,,,,,,ns
Polyhedral,Kokkos,25143_Itokawa_200k,32,AMD MI210,196608.0,12239.0,56919.23156644854,56881.849497507996,,,,,,ns
Polyhedral,Kokkos,a8567,32,AMD MI210,2780.0,20523.0,35547.974497604075,35506.88451980708,,,,,,ns
Polyhedral,Kokkos,4179toutatis,32,AMD MI210,12796.0,20534.0,34115.82194604694,34096.931333398235,,,,,,ns
Polyhedral,Kokkos,hartley2_2012_cart,32,AMD MI210,32040.0,18305.0,37388.7612996483,37360.73755804423,,,,,,ns
Polyhedral,Kokkos,SHAPE_SFM_3M_v20180804,32,AMD MI210,3145728.0,2109.0,329989.4806698862,329793.91465149255,,,,,,ns
Polyhedral,OpenCL,Eros,32,AMD MI210,14744.0,39776.0,50543.82964360287,17289.120248390987,,,,,,ns
Polyhedral,OpenCL,67P_ESA_NAVCAM_Jul2015data_256k,32,AMD MI210,255932.0,61406.0,82179.67202550785,16771.58222323551,,,,,,ns
Polyhedral,OpenCL,25143_Itokawa_200k,32,AMD MI210,196608.0,32781.0,79656.92189509558,18679.8489063787,,,,,,ns
Polyhedral,OpenCL,a8567,32,AMD MI210,2780.0,40491.0,48461.73705476703,16883.715763996937,,,,,,ns
Polyhedral,OpenCL,4179toutatis,32,AMD MI210,12796.0,39667.0,49692.11812948512,17447.04530214033,,,,,,ns
Polyhedral,OpenCL,hartley2_2012_cart,32,AMD MI210,32040.0,40971.0,46497.601019649774,12552.779185277406,,,,,,ns
Polyhedral,OpenCL,SHAPE_SFM_3M_v20180804,32,AMD MI210,3145728.0,10000.0,356760.7259377837,16485.325800000082,,,,,,ns
Polyhedral,OpenMP,Eros,32,AMD MI210,14744.0,3614.0,192888.81396844893,192815.0902047593,,,,,,ns
Polyhedral,OpenMP,67P_ESA_NAVCAM_Jul2015data_256k,32,AMD MI210,255932.0,2811.0,254376.17616821377,251065.96976165054,,,,,,ns
Polyhedral,OpenMP,25143_Itokawa_200k,32,AMD MI210,196608.0,2860.0,247545.3149918076,244992.4052447552,,,,,,ns
Polyhedral,OpenMP,a8567,32,AMD MI210,2780.0,3947.0,186112.456161492,181356.64454015705,,,,,,ns
Polyhedral,OpenMP,4179toutatis,32,AMD MI210,12796.0,2881.0,243620.00113392572,241172.78896216612,,,,,,ns
Polyhedral,OpenMP,hartley2_2012_cart,32,AMD MI210,32040.0,3583.0,198759.0834793684,196712.65140943343,,,,,,ns
Polyhedral,OpenMP,SHAPE_SFM_3M_v20180804,32,AMD MI210,3145728.0,1065.0,656789.1267403751,656445.518309861,,,,,,ns
