Name,Framework,Problem Size,Wall Clock Time,CPU Time,Kernel Time,Position Update Time,Velocity Update Time,Force Update Time,Version,Framework[Version],GPU,SLOC,n1,n2,N1,N2,n,N,V,D,E
MatrixMultiplication,Alpaka,32,78312.59870339077,78124.43358610568,23948.527886497064,,,,,Alpaka,RTX2080,109,48,116,635,405,164,1040,7651.854084802807,83.79310344827586,641172.6008989938
MatrixMultiplication,Alpaka,64,112927.23188397352,112639.42101449276,39954.84014492753,,,,,Alpaka,RTX2080,109,48,116,635,405,164,1040,7651.854084802807,83.79310344827586,641172.6008989938
MatrixMultiplication,Alpaka,128,157646.42815206278,157333.66470854043,74701.66312697696,,,,,Alpaka,RTX2080,109,48,116,635,405,164,1040,7651.854084802807,83.79310344827586,641172.6008989938
MatrixMultiplication,Alpaka,256,622799.4631849655,621758.9640410962,462426.48886986304,,,,,Alpaka,RTX2080,109,48,116,635,405,164,1040,7651.854084802807,83.79310344827586,641172.6008989938
MatrixMultiplication,Alpaka,512,3889059.659079728,3883923.789772728,3329796.465909091,,,,,Alpaka,RTX2080,109,48,116,635,405,164,1040,7651.854084802807,83.79310344827586,641172.6008989938
MatrixMultiplication,Alpaka,1024,27232619.1153787,27199859.84615384,25555713.730769232,,,,,Alpaka,RTX2080,109,48,116,635,405,164,1040,7651.854084802807,83.79310344827586,641172.6008989938
MatrixMultiplication,Alpaka,2048,227888765.66725472,226700705.3333335,220051572.0,,,,,Alpaka,RTX2080,109,48,116,635,405,164,1040,7651.854084802807,83.79310344827586,641172.6008989938
MatrixMultiplication,Alpaka,4096,3911160298.9978566,3906790680.999999,3867204715.0,,,,,Alpaka,RTX2080,109,48,116,635,405,164,1040,7651.854084802807,83.79310344827586,641172.6008989938
MatrixMultiplication,Alpaka,8192,61271158257.00093,61249585747.0,61135220921.0,,,,,Alpaka,RTX2080,109,48,116,635,405,164,1040,7651.854084802807,83.79310344827586,641172.6008989938
MatrixMultiplication,OpenMP,32,58089.86310978248,23716.858739837397,57374.13130081301,,,,,OpenMP,RTX2080,52,47,71,333,192,118,525,3613.3876009149667,63.54929577464789,229628.23739899058
MatrixMultiplication,OpenMP,64,69280.72517484933,31004.930993005742,67785.8360582706,,,,,OpenMP,RTX2080,52,47,71,333,192,118,525,3613.3876009149667,63.54929577464789,229628.23739899058
MatrixMultiplication,OpenMP,128,101937.50016584514,39153.59840602167,98386.11838609696,,,,,OpenMP,RTX2080,52,47,71,333,192,118,525,3613.3876009149667,63.54929577464789,229628.23739899058
MatrixMultiplication,OpenMP,256,255649.28206644816,85571.61197947733,240957.34089010855,,,,,OpenMP,RTX2080,52,47,71,333,192,118,525,3613.3876009149667,63.54929577464789,229628.23739899058
MatrixMultiplication,OpenMP,512,944992.895959006,323059.96284254524,879268.2192289828,,,,,OpenMP,RTX2080,52,47,71,333,192,118,525,3613.3876009149667,63.54929577464789,229628.23739899058
MatrixMultiplication,OpenMP,1024,6382641.182929406,2844510.491869918,4535975.463414635,,,,,OpenMP,RTX2080,52,47,71,333,192,118,525,3613.3876009149667,63.54929577464789,229628.23739899058
MatrixMultiplication,OpenMP,2048,77940392.92154291,13605395.411764717,69512589.13725491,,,,,OpenMP,RTX2080,52,47,71,333,192,118,525,3613.3876009149667,63.54929577464789,229628.23739899058
MatrixMultiplication,OpenMP,4096,690622939.6666579,55016950.83333328,655481890.8333334,,,,,OpenMP,RTX2080,52,47,71,333,192,118,525,3613.3876009149667,63.54929577464789,229628.23739899058
MatrixMultiplication,OpenMP,8192,6263256586.000353,215542714.99999976,6118366688.0,,,,,OpenMP,RTX2080,52,47,71,333,192,118,525,3613.3876009149667,63.54929577464789,229628.23739899058
MatrixMultiplication,Vulkan,32,1653998.6886078925,1602854.6632911393,266895.8,,,,,Vulkan,RTX2080,266,93,225,1749,978,318,2727,22669.231819060435,202.12,4581905.135268495
MatrixMultiplication,Vulkan,64,1705863.7459587234,1645143.6859122403,271714.1963048499,,,,,Vulkan,RTX2080,266,93,225,1749,978,318,2727,22669.231819060435,202.12,4581905.135268495
MatrixMultiplication,Vulkan,128,1906707.769225689,1820054.8753315655,284371.52519893897,,,,,Vulkan,RTX2080,266,93,225,1749,978,318,2727,22669.231819060435,202.12,4581905.135268495
MatrixMultiplication,Vulkan,256,2722672.7636298165,2508790.399999999,329049.66909090907,,,,,Vulkan,RTX2080,266,93,225,1749,978,318,2727,22669.231819060435,202.12,4581905.135268495
MatrixMultiplication,Vulkan,512,6189477.471061088,5404401.89256199,525026.479338843,,,,,Vulkan,RTX2080,266,93,225,1749,978,318,2727,22669.231819060435,202.12,4581905.135268495
MatrixMultiplication,Vulkan,1024,17086325.24141335,12490061.620689671,2845895.379310345,,,,,Vulkan,RTX2080,266,93,225,1749,978,318,2727,22669.231819060435,202.12,4581905.135268495
MatrixMultiplication,Vulkan,2048,94062628.90006474,65500951.09999994,20949802.1,,,,,Vulkan,RTX2080,266,93,225,1749,978,318,2727,22669.231819060435,202.12,4581905.135268495
MatrixMultiplication,Vulkan,4096,512170432.00085753,355552804.00000024,126171406.5,,,,,Vulkan,RTX2080,266,93,225,1749,978,318,2727,22669.231819060435,202.12,4581905.135268495
MatrixMultiplication,Vulkan,8192,2566473259.0012136,1407049680.9999983,1039213456.0,,,,,Vulkan,RTX2080,266,93,225,1749,978,318,2727,22669.231819060435,202.12,4581905.135268495
MatrixMultiplication,AdaptiveCpp,32,108164.35181117788,56791.53007874016,34924.102047244094,,,,Naive,AdaptiveCpp[Naive],RTX2080,67,61,85,474,241,146,715,5140.724559599213,86.4764705882353,444551.71618040017
MatrixMultiplication,AdaptiveCpp,64,196117.3697203542,97276.90396361276,61581.694087069525,,,,Naive,AdaptiveCpp[Naive],RTX2080,67,61,85,474,241,146,715,5140.724559599213,86.4764705882353,444551.71618040017
MatrixMultiplication,AdaptiveCpp,128,171393.54252184683,153926.06744868038,107577.36611775322,,,,Naive,AdaptiveCpp[Naive],RTX2080,67,61,85,474,241,146,715,5140.724559599213,86.4764705882353,444551.71618040017
MatrixMultiplication,AdaptiveCpp,256,769949.5985400481,725094.7601668398,607159.6579770595,,,,Naive,AdaptiveCpp[Naive],RTX2080,67,61,85,474,241,146,715,5140.724559599213,86.4764705882353,444551.71618040017
MatrixMultiplication,AdaptiveCpp,512,3982615.8032662873,3881374.6721311496,3414333.2021857924,,,,Naive,AdaptiveCpp[Naive],RTX2080,67,61,85,474,241,146,715,5140.724559599213,86.4764705882353,444551.71618040017
MatrixMultiplication,AdaptiveCpp,1024,29254826.083312463,28505517.458333295,25532249.333333332,,,,Naive,AdaptiveCpp[Naive],RTX2080,67,61,85,474,241,146,715,5140.724559599213,86.4764705882353,444551.71618040017
MatrixMultiplication,AdaptiveCpp,2048,213363931.3336365,210328722.3333332,197394165.33333337,,,,Naive,AdaptiveCpp[Naive],RTX2080,67,61,85,474,241,146,715,5140.724559599213,86.4764705882353,444551.71618040017
MatrixMultiplication,AdaptiveCpp,4096,1628863121.0009043,1612037108.000001,1561764736.0,,,,Naive,AdaptiveCpp[Naive],RTX2080,67,61,85,474,241,146,715,5140.724559599213,86.4764705882353,444551.71618040017
MatrixMultiplication,AdaptiveCpp,8192,12815531131.996977,12771555840.0,12573147136.0,,,,Naive,AdaptiveCpp[Naive],RTX2080,67,61,85,474,241,146,715,5140.724559599213,86.4764705882353,444551.71618040017
MatrixMultiplication,AdaptiveCpp,32,89401.4958563951,39661.062839580656,18143.40113056363,,,,SharedMemory,AdaptiveCpp[SharedMemory],RTX2080,94,65,102,618,326,167,944,6970.216852095505,103.87254901960785,724014.191646587
MatrixMultiplication,AdaptiveCpp,64,167847.48534046987,64059.35516463673,28702.79043752819,,,,SharedMemory,AdaptiveCpp[SharedMemory],RTX2080,94,65,102,618,326,167,944,6970.216852095505,103.87254901960785,724014.191646587
MatrixMultiplication,AdaptiveCpp,128,116251.85258653254,98554.83941200915,52608.81209263625,,,,SharedMemory,AdaptiveCpp[SharedMemory],RTX2080,94,65,102,618,326,167,944,6970.216852095505,103.87254901960785,724014.191646587
MatrixMultiplication,AdaptiveCpp,256,262389.98753441975,233986.17970914103,106699.94459833796,,,,SharedMemory,AdaptiveCpp[SharedMemory],RTX2080,94,65,102,618,326,167,944,6970.216852095505,103.87254901960785,724014.191646587
MatrixMultiplication,AdaptiveCpp,512,987829.6148566948,906245.7496561249,443200.7922971114,,,,SharedMemory,AdaptiveCpp[SharedMemory],RTX2080,94,65,102,618,326,167,944,6970.216852095505,103.87254901960785,724014.191646587
MatrixMultiplication,AdaptiveCpp,1024,5067072.051296679,4367416.416666668,3043269.7435897435,,,,SharedMemory,AdaptiveCpp[SharedMemory],RTX2080,94,65,102,618,326,167,944,6970.216852095505,103.87254901960785,724014.191646587
MatrixMultiplication,AdaptiveCpp,2048,38193521.19990072,35207115.75000028,22900433.6,,,,SharedMemory,AdaptiveCpp[SharedMemory],RTX2080,94,65,102,618,326,167,944,6970.216852095505,103.87254901960785,724014.191646587
MatrixMultiplication,AdaptiveCpp,4096,241322933.3324125,229631287.3333335,179961301.33333334,,,,SharedMemory,AdaptiveCpp[SharedMemory],RTX2080,94,65,102,618,326,167,944,6970.216852095505,103.87254901960785,724014.191646587
MatrixMultiplication,AdaptiveCpp,8192,1719031794.0003295,1669361643.000002,1472254848.0,,,,SharedMemory,AdaptiveCpp[SharedMemory],RTX2080,94,65,102,618,326,167,944,6970.216852095505,103.87254901960785,724014.191646587
MatrixMultiplication,CPP,32,2524.802079833538,2525.0019744369965,2442.7448139445064,,,,,CPP,RTX2080,48,45,59,292,160,104,452,3028.5987525997734,61.01694915254237,184795.8560908336
MatrixMultiplication,CPP,64,16584.491140918602,16580.915643554985,16366.337070943628,,,,,CPP,RTX2080,48,45,59,292,160,104,452,3028.5987525997734,61.01694915254237,184795.8560908336
MatrixMultiplication,CPP,128,123019.0996615984,122999.5047161416,121623.23580708313,,,,,CPP,RTX2080,48,45,59,292,160,104,452,3028.5987525997734,61.01694915254237,184795.8560908336
MatrixMultiplication,CPP,256,1209657.3126072362,1209436.0172711578,1136246.207253886,,,,,CPP,RTX2080,48,45,59,292,160,104,452,3028.5987525997734,61.01694915254237,184795.8560908336
MatrixMultiplication,CPP,512,9483192.635122355,9483750.621621627,9117501.783783784,,,,,CPP,RTX2080,48,45,59,292,160,104,452,3028.5987525997734,61.01694915254237,184795.8560908336
MatrixMultiplication,CPP,1024,73852763.11106282,73855291.0,72224148.0,,,,,CPP,RTX2080,48,45,59,292,160,104,452,3028.5987525997734,61.01694915254237,184795.8560908336
MatrixMultiplication,CPP,2048,604733315.0017948,604545851.0000001,595409492.0,,,,,CPP,RTX2080,48,45,59,292,160,104,452,3028.5987525997734,61.01694915254237,184795.8560908336
MatrixMultiplication,CPP,4096,4897388477.998902,4896786283.999999,4859730923.0,,,,,CPP,RTX2080,48,45,59,292,160,104,452,3028.5987525997734,61.01694915254237,184795.8560908336
MatrixMultiplication,CPP,8192,43920374086.9998,43912568787.0,43774481361.0,,,,,CPP,RTX2080,48,45,59,292,160,104,452,3028.5987525997734,61.01694915254237,184795.8560908336
MatrixMultiplication,OpenCL,32,67526.75241512708,67431.14963292117,5260.423493044822,,,,,OpenCL,RTX2080,195,89,112,1157,501,201,1658,12685.443703974664,199.05803571428572,2525139.5058773495
MatrixMultiplication,OpenCL,64,73502.93186149617,73398.8975279949,7373.251637439256,,,,,OpenCL,RTX2080,195,89,112,1157,501,201,1658,12685.443703974664,199.05803571428572,2525139.5058773495
MatrixMultiplication,OpenCL,128,100277.08403604152,100194.2583964556,11927.40202944119,,,,,OpenCL,RTX2080,195,89,112,1157,501,201,1658,12685.443703974664,199.05803571428572,2525139.5058773495
MatrixMultiplication,OpenCL,256,219239.8515602704,219044.20926567895,40434.56665616136,,,,,OpenCL,RTX2080,195,89,112,1157,501,201,1658,12685.443703974664,199.05803571428572,2525139.5058773495
MatrixMultiplication,OpenCL,512,812606.0778148576,812193.7944250876,226417.20789779327,,,,,OpenCL,RTX2080,195,89,112,1157,501,201,1658,12685.443703974664,199.05803571428572,2525139.5058773495
MatrixMultiplication,OpenCL,1024,5713700.166658479,5711942.716666663,1858295.4666666663,,,,,OpenCL,RTX2080,195,89,112,1157,501,201,1658,12685.443703974664,199.05803571428572,2525139.5058773495
MatrixMultiplication,OpenCL,2048,31361726.90905038,31351779.772727262,14727445.818181818,,,,,OpenCL,RTX2080,195,89,112,1157,501,201,1658,12685.443703974664,199.05803571428572,2525139.5058773495
MatrixMultiplication,OpenCL,4096,192621884.50011307,192599975.75000033,117694280.0,,,,,OpenCL,RTX2080,195,89,112,1157,501,201,1658,12685.443703974664,199.05803571428572,2525139.5058773495
MatrixMultiplication,OpenCL,8192,1277652744.0000792,1277450852.9999976,986720096.0,,,,,OpenCL,RTX2080,195,89,112,1157,501,201,1658,12685.443703974664,199.05803571428572,2525139.5058773495
MatrixMultiplication,Boost,32,77393.94946130773,77278.57236476731,5145.523936465623,,,,,Boost,RTX2080,106,57,97,618,356,154,974,7077.850090636834,104.59793814432989,740328.5259752712
MatrixMultiplication,Boost,64,85572.50704208534,85482.53741579913,7415.503245560319,,,,,Boost,RTX2080,106,57,97,618,356,154,974,7077.850090636834,104.59793814432989,740328.5259752712
MatrixMultiplication,Boost,128,112075.1611389486,111989.29477430836,12008.00388286685,,,,,Boost,RTX2080,106,57,97,618,356,154,974,7077.850090636834,104.59793814432989,740328.5259752712
MatrixMultiplication,Boost,256,218499.31513437783,218169.3381226054,40669.8135376756,,,,,Boost,RTX2080,106,57,97,618,356,154,974,7077.850090636834,104.59793814432989,740328.5259752712
MatrixMultiplication,Boost,512,791910.4810115817,791272.8837744544,226923.56271576523,,,,,Boost,RTX2080,106,57,97,618,356,154,974,7077.850090636834,104.59793814432989,740328.5259752712
MatrixMultiplication,Boost,1024,3522572.050246366,3521606.939698495,1858987.0954773868,,,,,Boost,RTX2080,106,57,97,618,356,154,974,7077.850090636834,104.59793814432989,740328.5259752712
MatrixMultiplication,Boost,2048,20801658.242403805,20798300.93939393,14776646.787878787,,,,,Boost,RTX2080,106,57,97,618,356,154,974,7077.850090636834,104.59793814432989,740328.5259752712
MatrixMultiplication,Boost,4096,153226452.5994833,153214442.59999985,117832934.4,,,,,Boost,RTX2080,106,57,97,618,356,154,974,7077.850090636834,104.59793814432989,740328.5259752712
MatrixMultiplication,Boost,8192,1115859976.001957,1115781387.0000002,976600608.0,,,,,Boost,RTX2080,106,57,97,618,356,154,974,7077.850090636834,104.59793814432989,740328.5259752712
MatrixMultiplication,Kokkos,32,42816.37868857435,42813.28090301209,6644.123673394271,,,,,Kokkos,RTX2080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Kokkos,64,51491.45273905788,51483.25232822469,8930.16037251595,,,,,Kokkos,RTX2080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Kokkos,128,77997.658668006,77993.95442020669,13317.02411021814,,,,,Kokkos,RTX2080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Kokkos,256,177360.37322815956,177352.87120445343,42468.326670040486,,,,,Kokkos,RTX2080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Kokkos,512,795544.7958967226,795497.7696693275,230349.06157354615,,,,,Kokkos,RTX2080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Kokkos,1024,5204022.708977703,5202704.037313434,1870477.9925373136,,,,,Kokkos,RTX2080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Kokkos,2048,28478997.92002863,28475573.360000014,14944814.68,,,,,Kokkos,RTX2080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Kokkos,4096,174997611.25054646,174959605.4999998,119133481.5,,,,,Kokkos,RTX2080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Kokkos,8192,1206507593.9972303,1206387054.9999986,987389875.0,,,,,Kokkos,RTX2080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Cublas,32,22753.21712933784,22751.197693628324,5562.242908377152,,,,,Cublas,RTX2080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cublas,64,28758.929777305064,28756.971101573672,5254.406554785464,,,,,Cublas,RTX2080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cublas,128,52874.90464174645,52868.952766431496,6202.263194297133,,,,,Cublas,RTX2080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cublas,256,146300.3955562202,146291.148255814,23698.07973508707,,,,,Cublas,RTX2080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cublas,512,552935.761453338,552746.2164296996,43769.88315080862,,,,,Cublas,RTX2080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cublas,1024,3525531.758800273,3525204.859296483,234770.97439706023,,,,,Cublas,RTX2080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cublas,2048,15526712.822207224,15524018.777777769,1620239.641931322,,,,,Cublas,RTX2080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cublas,4096,65502970.30007641,65496076.000000075,12333705.711364746,,,,,Cublas,RTX2080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cublas,8192,326722559.5009222,326671538.5000003,115124492.64526369,,,,,Cublas,RTX2080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cuda,32,657365.4835655119,656986.806572769,6360.548414167524,,,,Naive,Cuda[Naive],RTX2080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,64,667375.5552384093,667119.3580952393,8452.418962759632,,,,Naive,Cuda[Naive],RTX2080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,128,686971.8558828383,686705.6647058821,13487.15293969886,,,,Naive,Cuda[Naive],RTX2080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,256,791634.4372877235,791098.6214689271,48606.9875753532,,,,Naive,Cuda[Naive],RTX2080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,512,1267850.7212205543,1267192.3525179836,253402.12959286975,,,,Naive,Cuda[Naive],RTX2080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,1024,3885758.638878341,3885230.4611111186,2095362.1321254307,,,,Naive,Cuda[Naive],RTX2080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,2048,26601596.15390092,26598313.61538464,16620013.750516452,,,,Naive,Cuda[Naive],RTX2080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,4096,171439223.49987406,171401264.25000003,131780597.68676758,,,,Naive,Cuda[Naive],RTX2080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,8192,1253992727.9976838,1253932927.000001,1090497436.5234375,,,,Naive,Cuda[Naive],RTX2080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,32,663523.6587006958,663249.4340344198,6745.728507840981,,,,SharedMemory,Cuda[SharedMemory],RTX2080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
MatrixMultiplication,Cuda,64,673332.3474073166,673111.0777351272,14004.483726054374,,,,SharedMemory,Cuda[SharedMemory],RTX2080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
MatrixMultiplication,Cuda,128,700918.9461070978,700778.9221556878,25676.10381256618,,,,SharedMemory,Cuda[SharedMemory],RTX2080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
MatrixMultiplication,Cuda,256,797886.3310599204,797452.5119453934,49323.54038858847,,,,SharedMemory,Cuda[SharedMemory],RTX2080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
MatrixMultiplication,Cuda,512,1269967.3508122251,1269548.9963833615,257850.44460788128,,,,SharedMemory,Cuda[SharedMemory],RTX2080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
MatrixMultiplication,Cuda,1024,3272244.831784188,3271634.6728972,1488706.3948907584,,,,SharedMemory,Cuda[SharedMemory],RTX2080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
MatrixMultiplication,Cuda,2048,21268002.545460176,21264297.96969688,11306050.936381022,,,,SharedMemory,Cuda[SharedMemory],RTX2080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
MatrixMultiplication,Cuda,4096,127813282.60025474,127804449.19999991,88645401.00097656,,,,SharedMemory,Cuda[SharedMemory],RTX2080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
MatrixMultiplication,Cuda,8192,900790296.0001956,900739824.0000056,738791687.0117188,,,,SharedMemory,Cuda[SharedMemory],RTX2080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
VecAdd,Alpaka,1000,58403.84034418342,58336.06802663745,4579.275309786732,,,,,Alpaka,RTX2080,83,44,96,487,295,140,782,5575.099319250964,67.60416666666666,376899.943561862
VecAdd,Alpaka,10000,75731.40311958305,75627.30986678219,4656.288097043214,,,,,Alpaka,RTX2080,83,44,96,487,295,140,782,5575.099319250964,67.60416666666666,376899.943561862
VecAdd,Alpaka,100000,232024.8207013929,231859.68781302177,6377.078130217028,,,,,Alpaka,RTX2080,83,44,96,487,295,140,782,5575.099319250964,67.60416666666666,376899.943561862
VecAdd,Alpaka,1000000,1559988.778526673,1559425.0067114094,32191.85682326622,,,,,Alpaka,RTX2080,83,44,96,487,295,140,782,5575.099319250964,67.60416666666666,376899.943561862
VecAdd,Alpaka,10000000,21535029.625056267,21527958.500000015,315962.21875,,,,,Alpaka,RTX2080,83,44,96,487,295,140,782,5575.099319250964,67.60416666666666,376899.943561862
VecAdd,Alpaka,100000000,210574804.33349457,210554889.3333336,3168168.3333333335,,,,,Alpaka,RTX2080,83,44,96,487,295,140,782,5575.099319250964,67.60416666666666,376899.943561862
VecAdd,OpenMP,1000,42688.557233633874,15758.781529884847,42079.34182507768,,,,,OpenMP,RTX2080,37,45,53,219,121,98,340,2249.001346999171,51.36792452830189,115526.53145670271
VecAdd,OpenMP,10000,82249.40506472168,25153.557111644404,80117.22074572871,,,,,OpenMP,RTX2080,37,45,53,219,121,98,340,2249.001346999171,51.36792452830189,115526.53145670271
VecAdd,OpenMP,100000,395120.70960926433,86850.28852377397,372243.9026636794,,,,,OpenMP,RTX2080,37,45,53,219,121,98,340,2249.001346999171,51.36792452830189,115526.53145670271
VecAdd,OpenMP,1000000,6286328.00365194,2506753.394160585,4589667.839416059,,,,,OpenMP,RTX2080,37,45,53,219,121,98,340,2249.001346999171,51.36792452830189,115526.53145670271
VecAdd,OpenMP,10000000,65848946.83328458,29055888.66666664,45989932.041666664,,,,,OpenMP,RTX2080,37,45,53,219,121,98,340,2249.001346999171,51.36792452830189,115526.53145670271
VecAdd,OpenMP,100000000,652943264.998612,291378214.4999999,439488809.5,,,,,OpenMP,RTX2080,37,45,53,219,121,98,340,2249.001346999171,51.36792452830189,115526.53145670271
VecAdd,Vulkan,1000,1596426.980390263,1547355.7777777775,258887.94335511985,,,,,Vulkan,RTX2080,206,92,198,1394,769,290,2163,17693.143361702303,178.65656565656565,3160996.228670996
VecAdd,Vulkan,10000,1740128.268232665,1673721.8611764708,265889.1482352941,,,,,Vulkan,RTX2080,206,92,198,1394,769,290,2163,17693.143361702303,178.65656565656565,3160996.228670996
VecAdd,Vulkan,100000,3010034.020000603,2769994.144,281970.256,,,,,Vulkan,RTX2080,206,92,198,1394,769,290,2163,17693.143361702303,178.65656565656565,3160996.228670996
VecAdd,Vulkan,1000000,13650592.516629936,11431641.583333334,455382.3,,,,,Vulkan,RTX2080,206,92,198,1394,769,290,2163,17693.143361702303,178.65656565656565,3160996.228670996
VecAdd,Vulkan,10000000,231773240.33410212,212001803.33333337,902042.0,,,,,Vulkan,RTX2080,206,92,198,1394,769,290,2163,17693.143361702303,178.65656565656565,3160996.228670996
VecAdd,Vulkan,100000000,2214616246.9980483,2022922890.0000012,3740809.0,,,,,Vulkan,RTX2080,206,92,198,1394,769,290,2163,17693.143361702303,178.65656565656565,3160996.228670996
VecAdd,AdaptiveCpp,1000,205923.91186351745,191186.82652490208,17976.380526021265,,,,,AdaptiveCpp,RTX2080,47,52,64,338,154,116,492,3374.126649602765,62.5625,211093.798515773
VecAdd,AdaptiveCpp,10000,232050.36792710575,215501.36136292585,34499.41106595811,,,,,AdaptiveCpp,RTX2080,47,52,64,338,154,116,492,3374.126649602765,62.5625,211093.798515773
VecAdd,AdaptiveCpp,100000,447926.88350016065,415270.4760496747,79460.0307510349,,,,,AdaptiveCpp,RTX2080,47,52,64,338,154,116,492,3374.126649602765,62.5625,211093.798515773
VecAdd,AdaptiveCpp,1000000,3954774.8755985033,3337763.698564595,337758.9282296651,,,,,AdaptiveCpp,RTX2080,47,52,64,338,154,116,492,3374.126649602765,62.5625,211093.798515773
VecAdd,AdaptiveCpp,10000000,41105977.523936115,33982563.04761907,2903902.476190476,,,,,AdaptiveCpp,RTX2080,47,52,64,338,154,116,492,3374.126649602765,62.5625,211093.798515773
VecAdd,AdaptiveCpp,100000000,408576513.50052035,339943039.4999996,22515312.0,,,,,AdaptiveCpp,RTX2080,47,52,64,338,154,116,492,3374.126649602765,62.5625,211093.798515773
VecAdd,CPP,1000,131.1321596247605,131.12086567980538,55.2185133732607,,,,,CPP,RTX2080,30,37,42,183,89,79,272,1714.628363504172,39.202380952380956,67217.51429784809
VecAdd,CPP,10000,1645.515037958839,1645.1447983693697,873.3377069144271,,,,,CPP,RTX2080,30,37,42,183,89,79,272,1714.628363504172,39.202380952380956,67217.51429784809
VecAdd,CPP,100000,130473.98435489356,130381.9383497858,7957.542745390203,,,,,CPP,RTX2080,30,37,42,183,89,79,272,1714.628363504172,39.202380952380956,67217.51429784809
VecAdd,CPP,1000000,1666572.007144125,1666447.8809523818,162886.5,,,,,CPP,RTX2080,30,37,42,183,89,79,272,1714.628363504172,39.202380952380956,67217.51429784809
VecAdd,CPP,10000000,23601122.23335212,23599796.66666668,3630425.0,,,,,CPP,RTX2080,30,37,42,183,89,79,272,1714.628363504172,39.202380952380956,67217.51429784809
VecAdd,CPP,100000000,249223919.333114,249145041.33333328,36508988.333333336,,,,,CPP,RTX2080,30,37,42,183,89,79,272,1714.628363504172,39.202380952380956,67217.51429784809
VecAdd,OpenCL,1000,61239.96805519373,61127.47619464381,3063.5925083143707,,,,,OpenCL,RTX2080,143,82,96,894,369,178,1263,9441.85132331056,157.59375,1487976.7569829735
VecAdd,OpenCL,10000,76319.69744310978,76197.65286276223,2967.1783216783215,,,,,OpenCL,RTX2080,143,82,96,894,369,178,1263,9441.85132331056,157.59375,1487976.7569829735
